name,mz,rt,Annotation.type,annotated.from.ID,annotated.from.peak,ID,compound.name,isotope,adduct,Formula,score,peak.group,confidence
M237T507,237.16725,507.2205,isotopeAnnotation,C00719,M235T507,C00719,Betaine,[M+2],2M+H,C5H11NO2,0.786127746647017,C00719_1,grade1
M237T55,237.18154,55.488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M237T676,237.17816,676.464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M237T1234,237.1801,1233.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M237T56,237.21829,56.1115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M238T661,237.91534,660.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M238T710,238.0035,709.541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M238T663,238.02103,663.4275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M238T740,238.04198,739.877,adductAnnotation;adductAnnotation,C01233;C00417,M216T740;M216T740,C01233;C00417,sn-Glycero-3-phosphoethanolamine;cis-Aconitate,[M];[M],M+Na;M+CH3CN+Na,C5H14NO6P;C6H6O6,0.809568066666505;0.531406516666683,C01233_4;C00417_1,grade2;grade2
M238T779,238.07136,779.4595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M238T573,238.07113,573.4185,metAnnotation;metAnnotation,C05406;C00022,M210T474;M130T571,C01275;C16149,(3E)-4-(2-Carboxyphenyl)-2-oxobut-3-enoate;(3Z)-4-(2-Carboxyphenyl)-2-oxobut-3-enoate,[M];[M],M+NH4;M+NH4,C11H8O5;C11H8O5,0.833922069165838;0.774344146110405,C01275_1;C16149_1,grade3;grade3
M238T700,238.07454,700.327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M238T476,238.09055,475.9675,seed,"NA","NA",C06313,Biopterin,[M],M+H,C9H11N5O3,0.848395278785189,C06313_4,grade1
M238T293,238.1043,292.8905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M238T70_1,238.10584,70.211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M238T376,238.12365,376.3285,isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation,C10173;C01909;C20800;C00780,M237T376;M237T376;M237T376;M237T376,C10173;C01909;C20800;C00780,Swainsonine;Dethiobiotin;3-Methyl-L-tyrosine;Serotonin,[M+1];[M+1];[M+1];[M+1],M+CH3CN+Na;M+Na;M+CH3CN+H;M+CH3COO+2H,C8H15NO3;C10H18N2O3;C10H13NO3;C10H12N2O,0.936882318742805;0.936882318742805;0.830460202381564;0.830460202381564,C01909_1;C00780_2;C10173_1;C20800_2,grade2;grade2;grade2;grade2
M238T70_2,238.12402,70.251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M238T732,238.1259,731.862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M238T574,238.13449,573.872,adductAnnotation,C01239,M243T575,C01239,N-Acetyl-beta-D-glucosaminylamine,[M],M+NH4,C8H16N2O5,0.546540533333579,C01239_3,grade3
M239T658,238.87209,658.458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M239T661,238.91036,660.848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M239T706,238.99595,705.971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M239T714,239.01071,714.409,adductAnnotation;adductAnnotation;adductAnnotation,C01062;C06473;C00618,M217T715;M217T715;M217T715,C01062;C06473;C00618,5-Dehydro-D-gluconate;2-Keto-D-gluconic acid;3-Dehydro-L-gulonate,[M];[M];[M],M+2Na-H;M+2Na-H;M+2Na-H,C6H10O7;C6H10O7;C6H10O7,0.800177083333362;0.800177083333362;0.800177083333362,C00618_2;C06473_2;C01062_2,grade2;grade2;grade2
M239T622,239.04915,622.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M239T740,239.04497,740.234,isotopeAnnotation;isotopeAnnotation,C01233;C00417,M238T740;M238T740,C01233;C00417,sn-Glycero-3-phosphoethanolamine;cis-Aconitate,[M+1];[M+1],M+Na;M+CH3CN+Na,C5H14NO6P;C6H6O6,0.77420318938073;0.534009574282678,C01233_4;C00417_1,grade2;grade2
M239T435,239.06097,435.328,metAnnotation;adductAnnotation;adductAnnotation;metAnnotation;metAnnotation;metAnnotation,C00078;C15996;C07481;C06662;C01989;C01215,M222T498;M217T435;M217T435;M241T551;M145T738;M210T527,C19687;C15996;C07481;C06661;C16362;C04604,"7-Chloro-L-tryptophan;7-Cyano-7-carbaguanine;Caffeine;Clavulanate-9-aldehyde;3,6,8-Trimethylallantoin;3-Hydroxy-2-methylpyridine-4,5-dicarboxylate",[M];[M];[M];[M];[M];[M],M+H;M+CH3CN+Na;M+2Na-H;M+CH3CN+H;M+K;M+CH3CN+H,C11H11ClN2O2;C7H5N5O;C8H10N4O2;C8H7NO5;C7H12N4O3;C8H7NO5,0.66542130350025;0.635835566666562;0.429465816667393;0.407999024683424;0.348134438518728;0.20309449086977,C15996_1;C07481_2;C04604_1;C06661_3;C19687_1;C16362_2,grade2;grade2;grade2;grade2;grade2;grade2
M239T1363,239.08586,1362.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M239T709,239.08585,708.94,metAnnotation,C00716,M150T707,C01187,3-Deoxy-D-manno-octulosonate,[M],M+H,C8H14O8,0.589580529863602,C01187_13,grade3
M239T12,239.08574,12.366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M239T475,239.09388,475.4445,isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation,C00880;C01133;C16583;C16597;C00257;C06313;C04874;C03684;C00835;C16360;C16356;C03150;C12448;C06551,M238T476;M238T476;M238T476;M238T476;M238T476;M238T476;M238T476;M238T476;M238T476;M238T476;M238T476;M238T476;M238T476;M238T476,C00880;C01133;C16583;C16597;C00257;C06313;C04874;C03684;C00835;C16360;C16356;C03150;C12448;C06551,"D-Galactonate;N-Acetyl-D-glucosaminate;(R)-(Homo)2-citrate;(-)-threo-Iso(homo)2-citrate;D-Gluconic acid;Biopterin;2-Amino-4-hydroxy-6-(D-erythro-1,2,3-trihydroxypropyl)-7,8-dihydropteridine;6-Pyruvoyltetrahydropterin;Sepiapterin;3,7-Dimethyluric acid;1,7-Dimethyluric acid;Nicotinamide-beta-riboside;Ecgonine methyl ester;Atrazine",[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1],M+CH3CN+H;M+H;M+NH4;M+NH4;M+CH3CN+H;M+H;M+H-H2O;M+H;M+H;M+CH3CN+H;M+CH3CN+H;M+H-H2O;M+K;M+Na,C6H12O7;C8H15NO7;C8H12O7;C8H12O7;C6H12O7;C9H11N5O3;C9H13N5O4;C9H11N5O3;C9H11N5O3;C7H8N4O3;C7H8N4O3;C11H15N2O5;C10H17NO3;C8H14ClN5,0.826115238934015;0.826115238934015;0.826115238934015;0.826115238934015;0.826115238934015;0.805120171827456;0.805120171827456;0.805120171827456;0.805120171827456;0.805120171827456;0.805120171827456;0.715604648963155;0.646375365947479;0.559727763027805,C16583_1;C16597_1;C16360_3;C16356_3;C06313_3;C00257_1;C00880_1;C01133_1;C12448_5;C03150_2;C03684_3;C00835_1;C04874_2;C06551_2,grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2
M239T320,239.10269,319.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M239T511,239.09936,510.628,metAnnotation,C15767,M296T559,C15700,gamma-Glutamyl-gamma-aminobutyraldehyde,[M],M+Na,C9H16N2O4,0.761105331619529,C15700_2,grade3
M239T566,239.11002,566.101,adductAnnotation;metAnnotation,C00327;C15767,M198T564;M197T684,C00327;C15700,L-Citrulline;gamma-Glutamyl-gamma-aminobutyraldehyde,[M];[M],M+CH3CN+Na;M+Na,C6H13N3O3;C9H16N2O4,0.520842099999129;0.30479927722941,C00327_2;C15700_3,grade3;grade3
M239T630,239.11073,630.079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M239T108,239.14594,107.953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M239T132,239.14597,131.778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M239T80,239.16086,80.289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M239T55,239.17618,54.584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M239T57,239.19722,56.555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M239T54,239.23405,54.215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M240T714,240.01399,714.016,isotopeAnnotation;isotopeAnnotation;isotopeAnnotation,C01062;C06473;C00618,M239T714;M239T714;M239T714,C01062;C06473;C00618,5-Dehydro-D-gluconate;2-Keto-D-gluconic acid;3-Dehydro-L-gulonate,[M+1];[M+1];[M+1],M+2Na-H;M+2Na-H;M+2Na-H,C6H10O7;C6H10O7;C6H10O7,0.762212206232695;0.762212206232695;0.762212206232695,C00618_2;C06473_2;C01062_2,grade2;grade2;grade2
M240T866,240.02382,865.612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M240T456,240.03268,456.379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M240T593,240.05059,593.2435,metAnnotation,C17530,M116T582_2,C04690,2-(Hydroxymethyl)-3-(acetamidomethylene)succinate,[M],M+Na,C8H11NO6,0.790883194001539,C04690_2,grade3
M240T566,240.06139,566.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M240T435,240.06436,435.2335,isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation,C19687;C15996;C04604;C06661;C16362;C07481,M239T435;M239T435;M239T435;M239T435;M239T435;M239T435,C19687;C15996;C04604;C06661;C16362;C07481,"7-Chloro-L-tryptophan;7-Cyano-7-carbaguanine;3-Hydroxy-2-methylpyridine-4,5-dicarboxylate;Clavulanate-9-aldehyde;3,6,8-Trimethylallantoin;Caffeine",[M+1];[M+1];[M+1];[M+1];[M+1];[M+1],M+H;M+CH3CN+Na;M+CH3CN+H;M+CH3CN+H;M+K;M+2Na-H,C11H11ClN2O2;C7H5N5O;C8H7NO5;C8H7NO5;C7H12N4O3;C8H10N4O2,0.865435772244916;0.81671744020151;0.733690889104296;0.733690889104296;0.645268000137975;0.536611065146618,C15996_1;C07481_2;C04604_1;C06661_3;C19687_1;C16362_2,grade2;grade2;grade2;grade2;grade2;grade2
M240T587,240.09258,586.767,metAnnotation;metAnnotation;adductAnnotation;adductAnnotation;metAnnotation;metAnnotation;metAnnotation;metAnnotation;adductAnnotation;adductAnnotation;adductAnnotation;metAnnotation;metAnnotation;metAnnotation;metAnnotation;adductAnnotation,C17211;C02115;C15532;C21397;C01989;C01088;C19631;C12317;C07585;C05994;C04411;C00109;C00097;C06393;C05580;C18048,M180T454;M180T738;M218T587;M218T587;M163T567;M163T567;M160T578;M180T738;M243T587;M218T587;M218T587;M163T567;M163T567;M146T671;M185T634;M258T584,C17214;C19719;C15532;C21397;C02123;C02504;C19569;C01586;C07585;C05994;C04411;C02291;C00542;C14107;C05584;C18048,"2-(3'-Methylthio)propylmalic acid;D-Alanyl-D-serine;N-Acetyl-L-citrulline;Ethylenediamine-N,N'-diacetic acid;3-Propylmalate;alpha-Isopropylmalate;3-Succinoylpyridine;Hippurate;N-Acetylisoniazid;2-Propylmalate;(2R,3S)-3-Isopropylmalate;L-Cystathionine;Cystathionine;2-Hydroxy-4-hydroxymethylbenzalpyruvate;3-Methoxy-4-hydroxymandelate;N-Succinyl-L-citrulline",[M];[M];[M];[M];[M];[M];[M];[M];[M];[M];[M];[M];[M];[M];[M];[M],M+NH4;M+CH3CN+Na;M+Na;M+CH3CN+Na;M+CH3CN+Na;M+CH3CN+Na;M+CH3COO+2H;M+CH3COO+2H;M+CH3COO+2H;M+CH3CN+Na;M+CH3CN+Na;M+NH4;M+NH4;M+NH4;M+CH3CN+H;M+H-2H2O,C8H14O5S;C6H12N2O4;C8H15N3O4;C6H12N2O4;C7H12O5;C7H12O5;C9H9NO3;C9H9NO3;C8H9N3O2;C7H12O5;C7H12O5;C7H14N2O4S;C7H14N2O4S;C11H10O5;C9H10O5;C10H17N3O6,0.85296582439061;0.820268312265021;0.802979116667075;0.802979116667075;0.705599909570035;0.699480934717652;0.643393795080033;0.640915602780625;0.602032533332931;0.585685516666274;0.585685516666274;0.555181527894545;0.555181527894545;0.397116478039228;0.338415119795738;0.306199199999583,C15532_2;C19719_4;C02123_2;C02504_3;C05994_3;C04411_3;C21397_2;C07585_8;C00542_2;C02291_2;C01586_2;C19569_2;C05584_1;C17214_2;C14107_3;C18048_1,grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2
